"menu_id","menu_page_id","name","sponsor","event","venue","place","physical_description","occasion","notes","call_number","date","location","currency","currency_symbol","status","page_count","dish_count"
27193,48382,"","PENNSYLVANIA RAILROAD","DINNER","RAILROAD","","10 x 7 in. fold. ; ill.","","GENERAL SUPERINTENDENT, DINING CAR SERVICE : JOHN F. FINNEGAN.","Soete 236","","PENNSYLVANIA RAILROAD","DOLLARS","$","COMPLETE",4,144
27193,48380,"","PENNSYLVANIA RAILROAD","DINNER","RAILROAD","","10 x 7 in. fold. ; ill.","","GENERAL SUPERINTENDENT, DINING CAR SERVICE : JOHN F. FINNEGAN.","Soete 236","","PENNSYLVANIA RAILROAD","DOLLARS","$","COMPLETE",4,144
27193,48383,"","PENNSYLVANIA RAILROAD","DINNER","RAILROAD","","10 x 7 in. fold. ; ill.","","GENERAL SUPERINTENDENT, DINING CAR SERVICE : JOHN F. FINNEGAN.","Soete 236","","PENNSYLVANIA RAILROAD","DOLLARS","$","COMPLETE",4,144
27193,48381,"","PENNSYLVANIA RAILROAD","DINNER","RAILROAD","","10 x 7 in. fold. ; ill.","","GENERAL SUPERINTENDENT, DINING CAR SERVICE : JOHN F. FINNEGAN.","Soete 236","","PENNSYLVANIA RAILROAD","DOLLARS","$","COMPLETE",4,144
27200,48410,"","SOUTHERN PACIFIC","DINNER","RAILROAD","SOUTHERN PACIFIC","8 x 5 1/2 in. fold. ; ill.","","MANAGER : HARRY A. BUTLER. ILLUSTRATION : ORIENTAL TOWER AND REFLECTION, GOLDEN DATE INTERNATIONAL EXPOSITION.","Soete 23","1939-01-01","SOUTHERN PACIFIC","DOLLARS","$","COMPLETE",4,100
27200,48409,"","SOUTHERN PACIFIC","DINNER","RAILROAD","SOUTHERN PACIFIC","8 x 5 1/2 in. fold. ; ill.","","MANAGER : HARRY A. BUTLER. ILLUSTRATION : ORIENTAL TOWER AND REFLECTION, GOLDEN DATE INTERNATIONAL EXPOSITION.","Soete 23","1939-01-01","SOUTHERN PACIFIC","DOLLARS","$","COMPLETE",4,100
27200,48411,"","SOUTHERN PACIFIC","DINNER","RAILROAD","SOUTHERN PACIFIC","8 x 5 1/2 in. fold. ; ill.","","MANAGER : HARRY A. BUTLER. ILLUSTRATION : ORIENTAL TOWER AND REFLECTION, GOLDEN DATE INTERNATIONAL EXPOSITION.","Soete 23","1939-01-01","SOUTHERN PACIFIC","DOLLARS","$","COMPLETE",4,100
27200,48408,"","SOUTHERN PACIFIC","DINNER","RAILROAD","SOUTHERN PACIFIC","8 x 5 1/2 in. fold. ; ill.","","MANAGER : HARRY A. BUTLER. ILLUSTRATION : ORIENTAL TOWER AND REFLECTION, GOLDEN DATE INTERNATIONAL EXPOSITION.","Soete 23","1939-01-01","SOUTHERN PACIFIC","DOLLARS","$","COMPLETE",4,100
27211,48456,"","ALUMNI ASSOCIATION OF THE COLLEGE OF PHYSICIANS AND SURGEONS OF SAN FRANCISCO","DINNER","HOTEL","PALACE HOTEL","10 x 6 1/2 in. ; col. ill.","COMPLIMENTARYTESTIMONIAL","EVENT : ""ANNUAL BANQUET...IN HONOR OF THE GRADUATING CLASS OF 1951..."" [SCHOOL OF DENTISTRY] INCLUDES LISTS OF GRADUATES AND ALUMNI OFFICERS.","Soete 46","1951-07-17","ALUMNI ASSOCIATION OF THE COLLEGE OF PHYSICIANS AND SURGEONS OF SAN FRANCISCO","DOLLARS","$","COMPLETE",6,12
27211,48457,"","ALUMNI ASSOCIATION OF THE COLLEGE OF PHYSICIANS AND SURGEONS OF SAN FRANCISCO","DINNER","HOTEL","PALACE HOTEL","10 x 6 1/2 in. ; col. ill.","COMPLIMENTARYTESTIMONIAL","EVENT : ""ANNUAL BANQUET...IN HONOR OF THE GRADUATING CLASS OF 1951..."" [SCHOOL OF DENTISTRY] INCLUDES LISTS OF GRADUATES AND ALUMNI OFFICERS.","Soete 46","1951-07-17","ALUMNI ASSOCIATION OF THE COLLEGE OF PHYSICIANS AND SURGEONS OF SAN FRANCISCO","DOLLARS","$","COMPLETE",6,12
27211,48454,"","ALUMNI ASSOCIATION OF THE COLLEGE OF PHYSICIANS AND SURGEONS OF SAN FRANCISCO","DINNER","HOTEL","PALACE HOTEL","10 x 6 1/2 in. ; col. ill.","COMPLIMENTARYTESTIMONIAL","EVENT : ""ANNUAL BANQUET...IN HONOR OF THE GRADUATING CLASS OF 1951..."" [SCHOOL OF DENTISTRY] INCLUDES LISTS OF GRADUATES AND ALUMNI OFFICERS.","Soete 46","1951-07-17","ALUMNI ASSOCIATION OF THE COLLEGE OF PHYSICIANS AND SURGEONS OF SAN FRANCISCO","DOLLARS","$","COMPLETE",6,12
27211,48458,"","ALUMNI ASSOCIATION OF THE COLLEGE OF PHYSICIANS AND SURGEONS OF SAN FRANCISCO","DINNER","HOTEL","PALACE HOTEL","10 x 6 1/2 in. ; col. ill.","COMPLIMENTARYTESTIMONIAL","EVENT : ""ANNUAL BANQUET...IN HONOR OF THE GRADUATING CLASS OF 1951..."" [SCHOOL OF DENTISTRY] INCLUDES LISTS OF GRADUATES AND ALUMNI OFFICERS.","Soete 46","1951-07-17","ALUMNI ASSOCIATION OF THE COLLEGE OF PHYSICIANS AND SURGEONS OF SAN FRANCISCO","DOLLARS","$","COMPLETE",6,12
27211,48453,"","ALUMNI ASSOCIATION OF THE COLLEGE OF PHYSICIANS AND SURGEONS OF SAN FRANCISCO","DINNER","HOTEL","PALACE HOTEL","10 x 6 1/2 in. ; col. ill.","COMPLIMENTARYTESTIMONIAL","EVENT : ""ANNUAL BANQUET...IN HONOR OF THE GRADUATING CLASS OF 1951..."" [SCHOOL OF DENTISTRY] INCLUDES LISTS OF GRADUATES AND ALUMNI OFFICERS.","Soete 46","1951-07-17","ALUMNI ASSOCIATION OF THE COLLEGE OF PHYSICIANS AND SURGEONS OF SAN FRANCISCO","DOLLARS","$","COMPLETE",6,12
27211,48455,"","ALUMNI ASSOCIATION OF THE COLLEGE OF PHYSICIANS AND SURGEONS OF SAN FRANCISCO","DINNER","HOTEL","PALACE HOTEL","10 x 6 1/2 in. ; col. ill.","COMPLIMENTARYTESTIMONIAL","EVENT : ""ANNUAL BANQUET...IN HONOR OF THE GRADUATING CLASS OF 1951..."" [SCHOOL OF DENTISTRY] INCLUDES LISTS OF GRADUATES AND ALUMNI OFFICERS.","Soete 46","1951-07-17","ALUMNI ASSOCIATION OF THE COLLEGE OF PHYSICIANS AND SURGEONS OF SAN FRANCISCO","DOLLARS","$","COMPLETE",6,12
27217,48476,"","LIMEHOUSE","DINNER","RESTAURANT","LIMEHOUSE","9 1/2 x 12 in. fold.","","CHINESE RESTAURANT MENU. PRINTED PAPER ON WOVEN MAT.","Soete 65","","LIMEHOUSE","DOLLARS","$","COMPLETE",2,162
27217,48475,"","LIMEHOUSE","DINNER","RESTAURANT","LIMEHOUSE","9 1/2 x 12 in. fold.","","CHINESE RESTAURANT MENU. PRINTED PAPER ON WOVEN MAT.","Soete 65","","LIMEHOUSE","DOLLARS","$","COMPLETE",2,162
27241,48578,"","ALFREDO","DINNER","RESTAURANT","ALFREDO","folder and photocopy; 8.5 x 14 inches; ink markings (cover)","","BARATTA COLLECTION; ANNOTATED; ""THE ORIGINAL OF ROME SINCE 1914""; DESCRIPTIONS BY COURSE AND DISH; LIGHT MENU OPTIONS; ILLUSTRATIONS (COVER); COLOR (GREEN); LISTING OF OTHER LOCATIONS","Baratta 129 (2 copies)","","ALFREDO","DOLLARS","$","COMPLETE",4,74
27241,48577,"","ALFREDO","DINNER","RESTAURANT","ALFREDO","folder and photocopy; 8.5 x 14 inches; ink markings (cover)","","BARATTA COLLECTION; ANNOTATED; ""THE ORIGINAL OF ROME SINCE 1914""; DESCRIPTIONS BY COURSE AND DISH; LIGHT MENU OPTIONS; ILLUSTRATIONS (COVER); COLOR (GREEN); LISTING OF OTHER LOCATIONS","Baratta 129 (2 copies)","","ALFREDO","DOLLARS","$","COMPLETE",4,74
27241,48580,"","ALFREDO","DINNER","RESTAURANT","ALFREDO","folder and photocopy; 8.5 x 14 inches; ink markings (cover)","","BARATTA COLLECTION; ANNOTATED; ""THE ORIGINAL OF ROME SINCE 1914""; DESCRIPTIONS BY COURSE AND DISH; LIGHT MENU OPTIONS; ILLUSTRATIONS (COVER); COLOR (GREEN); LISTING OF OTHER LOCATIONS","Baratta 129 (2 copies)","","ALFREDO","DOLLARS","$","COMPLETE",4,74
27241,48579,"","ALFREDO","DINNER","RESTAURANT","ALFREDO","folder and photocopy; 8.5 x 14 inches; ink markings (cover)","","BARATTA COLLECTION; ANNOTATED; ""THE ORIGINAL OF ROME SINCE 1914""; DESCRIPTIONS BY COURSE AND DISH; LIGHT MENU OPTIONS; ILLUSTRATIONS (COVER); COLOR (GREEN); LISTING OF OTHER LOCATIONS","Baratta 129 (2 copies)","","ALFREDO","DOLLARS","$","COMPLETE",4,74
27244,48591,"","STATLER HILTON","DINNER","HOTELRESTAURANT","STALTER HILTON HOTEL STATLER","folder; 8.25 x 11 inches","","BARATTA COLLECTION; CHEF BUISSON SUGGESTS; ROOM SERVICE TEN CENTS ADDITIONAL PER PORTION; WELSH RAREBIT; COCKTAILS NAMED (THE COFFEE HOUSE, THE LOUNGE, THE MEN'S BAR, THE PEN AND SWORD, THE EMBASSY); ILLUSTRATIONS; COLOR","Baratta 19","1962-03-01","STATLER HILTON","DOLLARS","$","COMPLETE",3,120
27244,48589,"","STATLER HILTON","DINNER","HOTELRESTAURANT","STALTER HILTON HOTEL STATLER","folder; 8.25 x 11 inches","","BARATTA COLLECTION; CHEF BUISSON SUGGESTS; ROOM SERVICE TEN CENTS ADDITIONAL PER PORTION; WELSH RAREBIT; COCKTAILS NAMED (THE COFFEE HOUSE, THE LOUNGE, THE MEN'S BAR, THE PEN AND SWORD, THE EMBASSY); ILLUSTRATIONS; COLOR","Baratta 19","1962-03-01","STATLER HILTON","DOLLARS","$","COMPLETE",3,120
27244,48590,"","STATLER HILTON","DINNER","HOTELRESTAURANT","STALTER HILTON HOTEL STATLER","folder; 8.25 x 11 inches","","BARATTA COLLECTION; CHEF BUISSON SUGGESTS; ROOM SERVICE TEN CENTS ADDITIONAL PER PORTION; WELSH RAREBIT; COCKTAILS NAMED (THE COFFEE HOUSE, THE LOUNGE, THE MEN'S BAR, THE PEN AND SWORD, THE EMBASSY); ILLUSTRATIONS; COLOR","Baratta 19","1962-03-01","STATLER HILTON","DOLLARS","$","COMPLETE",3,120
27245,48593,"","THE WALDORF ASTORIA","DINNER","HOTEL","THE WALDORFASTORIA","folder; 9.8 x 12.75 inches","","BARATTA COLLECTION; ROOM SERVICE; A LA CARTE; MARCEL (HEAD WAITER); ROOM SERVICE CHARGE 50 CENTS PER PERSON; SPECIALS; WALDORF SPECIAL","Baratta 24","1959-11-24","THE WALDORF ASTORIA","DOLLARS","$","COMPLETE",3,186
27245,48592,"","THE WALDORF ASTORIA","DINNER","HOTEL","THE WALDORFASTORIA","folder; 9.8 x 12.75 inches","","BARATTA COLLECTION; ROOM SERVICE; A LA CARTE; MARCEL (HEAD WAITER); ROOM SERVICE CHARGE 50 CENTS PER PERSON; SPECIALS; WALDORF SPECIAL","Baratta 24","1959-11-24","THE WALDORF ASTORIA","DOLLARS","$","COMPLETE",3,186
27245,48594,"","THE WALDORF ASTORIA","DINNER","HOTEL","THE WALDORFASTORIA","folder; 9.8 x 12.75 inches","","BARATTA COLLECTION; ROOM SERVICE; A LA CARTE; MARCEL (HEAD WAITER); ROOM SERVICE CHARGE 50 CENTS PER PERSON; SPECIALS; WALDORF SPECIAL","Baratta 24","1959-11-24","THE WALDORF ASTORIA","DOLLARS","$","COMPLETE",3,186
27247,48622,"","ALFREDO","DINNER","RESTAURANT","ALFREDO CITICORP CENTER 53RD STREET AND LEXINGTON AVENUE","folders (2); 8 x 14 inches; ink markings (cover)","","BARATTA COLLECTION; ANNOTATED; ""THE ORIGINAL OF ROME SINCE 1914""; DESCRIPTIONS BY DISH; LIGHT MENU; ""THE MANAGEMENT KINDLY REQUESTS THAT YOU REFRAIN FROM SMOKING CIGARS OR PIPES WITHIN OUR DINING AREAS.""; ""ALL OUR RECIPIES ARE PREPARED TO ORDER BY OUR TEA","Baratta 46","","ALFREDO","DOLLARS","$","COMPLETE",8,53
27247,48623,"","ALFREDO","DINNER","RESTAURANT","ALFREDO CITICORP CENTER 53RD STREET AND LEXINGTON AVENUE","folders (2); 8 x 14 inches; ink markings (cover)","","BARATTA COLLECTION; ANNOTATED; ""THE ORIGINAL OF ROME SINCE 1914""; DESCRIPTIONS BY DISH; LIGHT MENU; ""THE MANAGEMENT KINDLY REQUESTS THAT YOU REFRAIN FROM SMOKING CIGARS OR PIPES WITHIN OUR DINING AREAS.""; ""ALL OUR RECIPIES ARE PREPARED TO ORDER BY OUR TEA","Baratta 46","","ALFREDO","DOLLARS","$","COMPLETE",8,53
27247,48617,"","ALFREDO","DINNER","RESTAURANT","ALFREDO CITICORP CENTER 53RD STREET AND LEXINGTON AVENUE","folders (2); 8 x 14 inches; ink markings (cover)","","BARATTA COLLECTION; ANNOTATED; ""THE ORIGINAL OF ROME SINCE 1914""; DESCRIPTIONS BY DISH; LIGHT MENU; ""THE MANAGEMENT KINDLY REQUESTS THAT YOU REFRAIN FROM SMOKING CIGARS OR PIPES WITHIN OUR DINING AREAS.""; ""ALL OUR RECIPIES ARE PREPARED TO ORDER BY OUR TEA","Baratta 46","","ALFREDO","DOLLARS","$","COMPLETE",8,53
27247,48620,"","ALFREDO","DINNER","RESTAURANT","ALFREDO CITICORP CENTER 53RD STREET AND LEXINGTON AVENUE","folders (2); 8 x 14 inches; ink markings (cover)","","BARATTA COLLECTION; ANNOTATED; ""THE ORIGINAL OF ROME SINCE 1914""; DESCRIPTIONS BY DISH; LIGHT MENU; ""THE MANAGEMENT KINDLY REQUESTS THAT YOU REFRAIN FROM SMOKING CIGARS OR PIPES WITHIN OUR DINING AREAS.""; ""ALL OUR RECIPIES ARE PREPARED TO ORDER BY OUR TEA","Baratta 46","","ALFREDO","DOLLARS","$","COMPLETE",8,53
27247,48621,"","ALFREDO","DINNER","RESTAURANT","ALFREDO CITICORP CENTER 53RD STREET AND LEXINGTON AVENUE","folders (2); 8 x 14 inches; ink markings (cover)","","BARATTA COLLECTION; ANNOTATED; ""THE ORIGINAL OF ROME SINCE 1914""; DESCRIPTIONS BY DISH; LIGHT MENU; ""THE MANAGEMENT KINDLY REQUESTS THAT YOU REFRAIN FROM SMOKING CIGARS OR PIPES WITHIN OUR DINING AREAS.""; ""ALL OUR RECIPIES ARE PREPARED TO ORDER BY OUR TEA","Baratta 46","","ALFREDO","DOLLARS","$","COMPLETE",8,53
27247,48619,"","ALFREDO","DINNER","RESTAURANT","ALFREDO CITICORP CENTER 53RD STREET AND LEXINGTON AVENUE","folders (2); 8 x 14 inches; ink markings (cover)","","BARATTA COLLECTION; ANNOTATED; ""THE ORIGINAL OF ROME SINCE 1914""; DESCRIPTIONS BY DISH; LIGHT MENU; ""THE MANAGEMENT KINDLY REQUESTS THAT YOU REFRAIN FROM SMOKING CIGARS OR PIPES WITHIN OUR DINING AREAS.""; ""ALL OUR RECIPIES ARE PREPARED TO ORDER BY OUR TEA","Baratta 46","","ALFREDO","DOLLARS","$","COMPLETE",8,53
27247,48618,"","ALFREDO","DINNER","RESTAURANT","ALFREDO CITICORP CENTER 53RD STREET AND LEXINGTON AVENUE","folders (2); 8 x 14 inches; ink markings (cover)","","BARATTA COLLECTION; ANNOTATED; ""THE ORIGINAL OF ROME SINCE 1914""; DESCRIPTIONS BY DISH; LIGHT MENU; ""THE MANAGEMENT KINDLY REQUESTS THAT YOU REFRAIN FROM SMOKING CIGARS OR PIPES WITHIN OUR DINING AREAS.""; ""ALL OUR RECIPIES ARE PREPARED TO ORDER BY OUR TEA","Baratta 46","","ALFREDO","DOLLARS","$","COMPLETE",8,53
27247,48616,"","ALFREDO","DINNER","RESTAURANT","ALFREDO CITICORP CENTER 53RD STREET AND LEXINGTON AVENUE","folders (2); 8 x 14 inches; ink markings (cover)","","BARATTA COLLECTION; ANNOTATED; ""THE ORIGINAL OF ROME SINCE 1914""; DESCRIPTIONS BY DISH; LIGHT MENU; ""THE MANAGEMENT KINDLY REQUESTS THAT YOU REFRAIN FROM SMOKING CIGARS OR PIPES WITHIN OUR DINING AREAS.""; ""ALL OUR RECIPIES ARE PREPARED TO ORDER BY OUR TEA","Baratta 46","","ALFREDO","DOLLARS","$","COMPLETE",8,53
27249,48629,"","THE WALDORF ASTORIA","DINNER","HOTEL","THE WALDORFASTORA","folder; 9.875 x 12.75 inches; food stains (cover)","","BARATTA COLLECTION; A LA CARTE; SPECIALS; HEADWAITER (MARCEL); ROOM SERVICE; ROOM SERVICE CHARGE 50 CENTS PER PERSON; SANKA","Baratta 63","1969-09-29","THE WALDORF ASTORIA","DOLLARS","$","COMPLETE",3,180
27249,48628,"","THE WALDORF ASTORIA","DINNER","HOTEL","THE WALDORFASTORA","folder; 9.875 x 12.75 inches; food stains (cover)","","BARATTA COLLECTION; A LA CARTE; SPECIALS; HEADWAITER (MARCEL); ROOM SERVICE; ROOM SERVICE CHARGE 50 CENTS PER PERSON; SANKA","Baratta 63","1969-09-29","THE WALDORF ASTORIA","DOLLARS","$","COMPLETE",3,180
27249,48627,"","THE WALDORF ASTORIA","DINNER","HOTEL","THE WALDORFASTORA","folder; 9.875 x 12.75 inches; food stains (cover)","","BARATTA COLLECTION; A LA CARTE; SPECIALS; HEADWAITER (MARCEL); ROOM SERVICE; ROOM SERVICE CHARGE 50 CENTS PER PERSON; SANKA","Baratta 63","1969-09-29","THE WALDORF ASTORIA","DOLLARS","$","COMPLETE",3,180
27251,48633,"","GRAMERCY PARK HOTEL","DINNER","HOTELRESTAURANT","GRAMERCY PARK HOTEL","folder; 8.25 x 11.75 inches; water stain (bottom, left and right corners)","RELIGIOUS HOLIDAY","BARATTA COLLECTION; EXTENSIVE WINE SUGGESTIONS; ""OLD FASHIONED CHRISTMAS DINNER""; $4.50; ILLUSTRATION S(COVER); COLOR (BLUE, RED, GREEN)","Baratta 82","","GRAMERCY PARK HOTEL","DOLLARS","$","COMPLETE",3,84
27251,48634,"","GRAMERCY PARK HOTEL","DINNER","HOTELRESTAURANT","GRAMERCY PARK HOTEL","folder; 8.25 x 11.75 inches; water stain (bottom, left and right corners)","RELIGIOUS HOLIDAY","BARATTA COLLECTION; EXTENSIVE WINE SUGGESTIONS; ""OLD FASHIONED CHRISTMAS DINNER""; $4.50; ILLUSTRATION S(COVER); COLOR (BLUE, RED, GREEN)","Baratta 82","","GRAMERCY PARK HOTEL","DOLLARS","$","COMPLETE",3,84
27251,48632,"","GRAMERCY PARK HOTEL","DINNER","HOTELRESTAURANT","GRAMERCY PARK HOTEL","folder; 8.25 x 11.75 inches; water stain (bottom, left and right corners)","RELIGIOUS HOLIDAY","BARATTA COLLECTION; EXTENSIVE WINE SUGGESTIONS; ""OLD FASHIONED CHRISTMAS DINNER""; $4.50; ILLUSTRATION S(COVER); COLOR (BLUE, RED, GREEN)","Baratta 82","","GRAMERCY PARK HOTEL","DOLLARS","$","COMPLETE",3,84
27252,48638,"","PARK LANE","DINNER","RESTAURANT","PARK LANE","folder; 7.25 x 9.5 inches; coffee stain (interior)","RELIGIOUS HOLIDAY","BARATTA COLLECTION; ANNOTATED; HYACINTH, BISMARCK;TULIP, SPRING SONG (HAAK); ILLUSTRATIONS (COVER, INTERIOR); WINE SUGGESTIONS; APERITIFS; SHRIMP COCKTAIL; $7.50 PER COUVERT; HOLLAND, LAND OF FLOWERS STORY (VERSO); KLM ROYAL DUTCH AIRLINES PROMOTION (VERS","Baratta 126 (3 copies)","1961-04-02","PARK LANE","DOLLARS","$","COMPLETE",4,30
27252,48635,"","PARK LANE","DINNER","RESTAURANT","PARK LANE","folder; 7.25 x 9.5 inches; coffee stain (interior)","RELIGIOUS HOLIDAY","BARATTA COLLECTION; ANNOTATED; HYACINTH, BISMARCK;TULIP, SPRING SONG (HAAK); ILLUSTRATIONS (COVER, INTERIOR); WINE SUGGESTIONS; APERITIFS; SHRIMP COCKTAIL; $7.50 PER COUVERT; HOLLAND, LAND OF FLOWERS STORY (VERSO); KLM ROYAL DUTCH AIRLINES PROMOTION (VERS","Baratta 126 (3 copies)","1961-04-02","PARK LANE","DOLLARS","$","COMPLETE",4,30
27252,48637,"","PARK LANE","DINNER","RESTAURANT","PARK LANE","folder; 7.25 x 9.5 inches; coffee stain (interior)","RELIGIOUS HOLIDAY","BARATTA COLLECTION; ANNOTATED; HYACINTH, BISMARCK;TULIP, SPRING SONG (HAAK); ILLUSTRATIONS (COVER, INTERIOR); WINE SUGGESTIONS; APERITIFS; SHRIMP COCKTAIL; $7.50 PER COUVERT; HOLLAND, LAND OF FLOWERS STORY (VERSO); KLM ROYAL DUTCH AIRLINES PROMOTION (VERS","Baratta 126 (3 copies)","1961-04-02","PARK LANE","DOLLARS","$","COMPLETE",4,30
27252,48636,"","PARK LANE","DINNER","RESTAURANT","PARK LANE","folder; 7.25 x 9.5 inches; coffee stain (interior)","RELIGIOUS HOLIDAY","BARATTA COLLECTION; ANNOTATED; HYACINTH, BISMARCK;TULIP, SPRING SONG (HAAK); ILLUSTRATIONS (COVER, INTERIOR); WINE SUGGESTIONS; APERITIFS; SHRIMP COCKTAIL; $7.50 PER COUVERT; HOLLAND, LAND OF FLOWERS STORY (VERSO); KLM ROYAL DUTCH AIRLINES PROMOTION (VERS","Baratta 126 (3 copies)","1961-04-02","PARK LANE","DOLLARS","$","COMPLETE",4,30
27254,48642,"","CANDLELIGHT RESTAURANT","DINNER","RESTAURANT","CANDLELIGHT RESTAURANT 114 HENRY STREET","broadside; 8.875 x 12 inches; creased (center)","","BARATTA COLLECTION; ESTABLISHED 1930; OPPOSITE ST. GEORGE HOTEL; THE HOME OF ""HOT POPOVERS""; ANNOTATED; ILLUSTRATONS (COVER, INTERIOR; COLOR (GREEN); SPECIAL TABLE D'HOTE DINNER; DINNER SERVED 5:00 P.M. TO 8:30 P.M.; LUNCHEON SERVED 12:00 P.M. TO 2:30 P.M","Baratta 32","1959-07-06","CANDLELIGHT RESTAURANT","DOLLARS","$","COMPLETE",2,166
27254,48643,"","CANDLELIGHT RESTAURANT","DINNER","RESTAURANT","CANDLELIGHT RESTAURANT 114 HENRY STREET","broadside; 8.875 x 12 inches; creased (center)","","BARATTA COLLECTION; ESTABLISHED 1930; OPPOSITE ST. GEORGE HOTEL; THE HOME OF ""HOT POPOVERS""; ANNOTATED; ILLUSTRATONS (COVER, INTERIOR; COLOR (GREEN); SPECIAL TABLE D'HOTE DINNER; DINNER SERVED 5:00 P.M. TO 8:30 P.M.; LUNCHEON SERVED 12:00 P.M. TO 2:30 P.M","Baratta 32","1959-07-06","CANDLELIGHT RESTAURANT","DOLLARS","$","COMPLETE",2,166
27258,48653,"","THE GATE OF CLEVE","DINNER","HOTELRESTAURANT","THE GATE OF CLEVE SHERATONATLANTIC HOTEL","folder; 8.5 x 11 inches","","BARATTA COLLECTION; ILLUSTRATIONS (COVER); WINE LISTS; PREPARED TO ORDER DISHES;","Baratta 6","1963-01-01","THE GATE OF CLEVE","DOLLARS","$","COMPLETE",3,147
27258,48652,"","THE GATE OF CLEVE","DINNER","HOTELRESTAURANT","THE GATE OF CLEVE SHERATONATLANTIC HOTEL","folder; 8.5 x 11 inches","","BARATTA COLLECTION; ILLUSTRATIONS (COVER); WINE LISTS; PREPARED TO ORDER DISHES;","Baratta 6","1963-01-01","THE GATE OF CLEVE","DOLLARS","$","COMPLETE",3,147
27258,48651,"","THE GATE OF CLEVE","DINNER","HOTELRESTAURANT","THE GATE OF CLEVE SHERATONATLANTIC HOTEL","folder; 8.5 x 11 inches","","BARATTA COLLECTION; ILLUSTRATIONS (COVER); WINE LISTS; PREPARED TO ORDER DISHES;","Baratta 6","1963-01-01","THE GATE OF CLEVE","DOLLARS","$","COMPLETE",3,147
27261,48663,"","PORTS O' CALL","DINNER","RESTAURANT","PORTS O CALL SHERATONDALLAS HOTEL BY STEPHEN CRANE ASSOCIATES","folder with insert (fuzzy, velvet-like cover); 10 x 14 inches","","BARATTA COLLECTION; PLAYFUL SECTION HEADINGS; POLYNESIAN APPETIZERS; DISHES ""FROM OUR PORTS L' CALL"": PAPEETE; SAIGON; SIGNAPORE; MACAO; ILLUSTRATIONS (INTERIOR, VERSO); LISTS OF OTHER RESTARUANTS BY STEPHEN CRANE ASSOCIATES (KON-TIKI, PORTS O' CALL, LAUA","Baratta 56","","PORTS O CALL","DOLLARS","$","COMPLETE",12,196
27261,48664,"","PORTS O' CALL","DINNER","RESTAURANT","PORTS O CALL SHERATONDALLAS HOTEL BY STEPHEN CRANE ASSOCIATES","folder with insert (fuzzy, velvet-like cover); 10 x 14 inches","","BARATTA COLLECTION; PLAYFUL SECTION HEADINGS; POLYNESIAN APPETIZERS; DISHES ""FROM OUR PORTS L' CALL"": PAPEETE; SAIGON; SIGNAPORE; MACAO; ILLUSTRATIONS (INTERIOR, VERSO); LISTS OF OTHER RESTARUANTS BY STEPHEN CRANE ASSOCIATES (KON-TIKI, PORTS O' CALL, LAUA","Baratta 56","","PORTS O CALL","DOLLARS","$","COMPLETE",12,196
27261,48668,"","PORTS O' CALL","DINNER","RESTAURANT","PORTS O CALL SHERATONDALLAS HOTEL BY STEPHEN CRANE ASSOCIATES","folder with insert (fuzzy, velvet-like cover); 10 x 14 inches","","BARATTA COLLECTION; PLAYFUL SECTION HEADINGS; POLYNESIAN APPETIZERS; DISHES ""FROM OUR PORTS L' CALL"": PAPEETE; SAIGON; SIGNAPORE; MACAO; ILLUSTRATIONS (INTERIOR, VERSO); LISTS OF OTHER RESTARUANTS BY STEPHEN CRANE ASSOCIATES (KON-TIKI, PORTS O' CALL, LAUA","Baratta 56","","PORTS O CALL","DOLLARS","$","COMPLETE",12,196
27261,48660,"","PORTS O' CALL","DINNER","RESTAURANT","PORTS O CALL SHERATONDALLAS HOTEL BY STEPHEN CRANE ASSOCIATES","folder with insert (fuzzy, velvet-like cover); 10 x 14 inches","","BARATTA COLLECTION; PLAYFUL SECTION HEADINGS; POLYNESIAN APPETIZERS; DISHES ""FROM OUR PORTS L' CALL"": PAPEETE; SAIGON; SIGNAPORE; MACAO; ILLUSTRATIONS (INTERIOR, VERSO); LISTS OF OTHER RESTARUANTS BY STEPHEN CRANE ASSOCIATES (KON-TIKI, PORTS O' CALL, LAUA","Baratta 56","","PORTS O CALL","DOLLARS","$","COMPLETE",12,196
27261,48661,"","PORTS O' CALL","DINNER","RESTAURANT","PORTS O CALL SHERATONDALLAS HOTEL BY STEPHEN CRANE ASSOCIATES","folder with insert (fuzzy, velvet-like cover); 10 x 14 inches","","BARATTA COLLECTION; PLAYFUL SECTION HEADINGS; POLYNESIAN APPETIZERS; DISHES ""FROM OUR PORTS L' CALL"": PAPEETE; SAIGON; SIGNAPORE; MACAO; ILLUSTRATIONS (INTERIOR, VERSO); LISTS OF OTHER RESTARUANTS BY STEPHEN CRANE ASSOCIATES (KON-TIKI, PORTS O' CALL, LAUA","Baratta 56","","PORTS O CALL","DOLLARS","$","COMPLETE",12,196
